,Date,tic,Company Market Cap,pred,Mispricing,Quintile,Next 1M Return,Next 6M Return,Next 12M Return
54,2019-01,HLT,22088533227.6,20551302728.573105,-0.06959405059572257,3,0.101730633444331,0.2538544089629102,0.377056953505325
55,2019-01,CE,12266867203.92,16772133289.706873,0.36727112235691034,4,0.0660492022381302,0.1314995684386737,0.0087366515262961
56,2019-01,IVZ,7234646064.25999,12718612890.38219,0.7580145286185661,5,0.0620197585071364,0.2461348642979057,0.0842142387379292
57,2019-01,STLD,8399315949.34,15139883971.74909,0.8025139264988298,5,-0.0042513186592064,-0.1662482437072419,-0.2335434399005015
58,2019-01,BMY,80581653472.3799,98214078853.0219,0.21881439038336034,4,0.0466903094105606,-0.0984996153969535,0.8312733424169556
59,2019-01,COP,76787813122.86,105450534539.85316,0.3732717504421307,4,0.0023637169448957,-0.1458649131254595,-0.1632565532157076
60,2019-01,CAT,76639270992.08,83850664075.63698,0.09409527243940265,4,0.0313908080504654,-0.0334443710115012,-0.0357934087670743
61,2019-01,KMB,38362794949.4,38691002238.82471,0.008555353953162339,4,0.0489315855629377,0.2168582996630725,0.2762055335753297
62,2019-01,MS,72281714084.0999,109675842071.6949,0.5173386998554969,5,-0.0075650118203309,0.0188930886524245,0.156284016406371
63,2019-01,IQV,25807962971.21,26818968608.94388,0.03917417422141002,4,0.0727610656906472,0.2081746923983636,0.1672495396616584
64,2019-01,REG,11013803190.0,11798356395.128088,0.07123363216081656,4,-0.0075989919019062,0.0144993965249891,-0.0561239961543293
65,2019-01,GILD,90566309036.12,287570292502.9904,2.175245801264801,5,-0.0842765111683643,-0.0837855268891841,-0.1171418651221486
66,2019-01,JCI,30807632956.65,49151643713.01026,0.5954372016237814,5,0.0444181225940183,0.0961499906103822,-0.0218993980128021
67,2019-01,ULTA,17314401368.4,15829288946.086994,-0.08577324683159084,3,0.0704645108248833,0.1791552193084367,-0.1155284661952391
68,2019-01,AAPL,784811203200.0,805277202768.7742,0.02607760883805662,4,0.0403148281663061,0.2267486795224178,0.7255803807057579
69,2019-01,ROL,12197321881.64,10933841445.482687,-0.1035867093135555,3,0.0649775347958052,-0.0997516890557296,0.0198337198122275
70,2019-01,TXN,95157731499.24,90298614610.8032,-0.05106381595987927,3,0.0433936889165225,0.2265091494462763,0.1851969900895624
71,2019-01,CMG,14716431953.0,13700045020.838589,-0.06906476620198804,3,0.1418417423983247,0.4986192781507845,0.6354617355801122
72,2019-01,NCLH,11193772620.92,15402284548.864702,0.37596903836329765,4,0.0801030356427148,-0.0477623532713905,0.0250778018221822
73,2019-01,BRO,7583349765.32,10744370517.836994,0.4168369982053184,4,0.100803883866188,0.3326839930194807,0.6681820460072347
74,2019-01,MMM,115332740000.0,116921262485.87431,0.013773387208821306,4,0.0353969046430266,-0.1284976354849455,-0.2081633021117854
75,2019-01,BALL,17732916301.96,13827607612.74508,-0.22022935329499463,3,0.0328274365946033,0.3382777922239997,0.3315468693702779
76,2019-01,TMUS,59065122191.64,60710740824.3862,0.02786108911121696,4,0.0394373132123919,0.1534025141944504,0.1489100416210564
77,2019-01,ACGL,11812049377.9,15998016531.238604,0.3543811085966527,4,0.1133245297386305,0.3261965125009503,0.5164298203555684
78,2019-01,HES,16363850148.0,15106936749.374998,-0.0768103708636456,3,0.0712962962962964,0.2064716602170144,0.0551299987735625
79,2019-01,AFL,36313024756.5,38200886729.429276,0.051988562935434066,4,0.0133686477613823,0.0732727173167728,0.0424168471100521
80,2019-01,WRB,9390133044.27,10354961106.686834,0.10274913655303174,4,0.0870622902503779,0.3536135545189325,0.4382758173465197
81,2019-01,WAB,6681889665.36,11544361164.885496,0.7277090378689337,5,0.7804988324270723,1.1873887822738451,1.1188120171926288
82,2019-01,ADM,25172932437.5,38151471038.38244,0.5155751572887222,5,-0.0543901134045221,-0.0910675821925723,-0.0101558679639268
83,2019-01,ARE,14847460461.62,13478136322.62988,-0.09222615157183005,3,0.0317363905550005,0.1180219642860596,0.3486898754007608
84,2019-01,T,219144521424.419,290124327538.3923,0.3238949605156046,4,0.0344608922251592,0.1353391286389473,0.2540313497856707
85,2019-01,WYNN,13375925099.18,14006906689.761198,0.04717293091151352,4,0.0182613890589873,0.0464774908344927,0.0125547947177346
86,2019-01,EMN,11268848505.84,15448619678.438486,0.37091377796341385,4,0.0256760109154055,-0.0839783633216443,-0.1399099576680728
87,2019-01,EPAM,7651265564.16,11395296378.68159,0.4893348405078697,4,0.1455394949792534,0.3892391286351804,0.6455479530754151
88,2019-01,XOM,310326322143.68,413351614770.19946,0.33199018347795556,4,0.0780338671753666,0.0138523276029731,-0.1528153744703727
89,2019-01,CPB,10665458320.32,17629932519.205826,0.6529934288540605,5,0.016953055957803,0.1672763247596163,0.3686333772941919
90,2019-01,BSX,52874447476.9,35849965375.3624,-0.3219793853916928,2,0.051638269986892,0.1186055739646223,0.1056134305359817
91,2019-01,EOG,57526381667.2,56764251077.54828,-0.013248366533128653,3,-0.0521739492423404,-0.1334423903933264,-0.2626614270329693
92,2019-01,DUK,63817015221.96,168665908873.4368,1.6429614153342191,5,0.0214171793119146,-0.0099147742425639,0.1218673138181145
93,2019-01,AMT,76133921895.24,58614738006.891,-0.23011009353301592,3,0.0206477186190807,0.2304767566571015,0.348242857476092
94,2019-01,EVRG,15101245357.56,13166188840.972813,-0.128138870058055,3,-0.0644435292605061,-0.0222318488880075,0.0890157695826749
95,2019-01,CZR,3607979795.27999,4052963948.537599,0.12333332737609656,4,0.0346766013223476,-0.0311632780391649,0.2885495578057189
96,2019-01,DISH,14343558114.29,41756795614.38271,1.9111880944506952,5,0.0604700788290375,0.1094162627853363,0.3400908076113973
97,2019-01,PG,241327394527.23,299375278423.3862,0.24053582482782088,4,0.021561107079917,0.2239254138112052,0.2752104625625335
98,2019-01,FE,20781965260.0,19770157025.8493,-0.04868684080124863,3,0.0395408163265305,0.1257896641835691,0.321475572426686
99,2019-01,NVR,9517030460.0,12676917023.799797,0.33202442474895655,4,-0.0042773762436817,0.2844056747423713,0.4569861680194726
100,2019-01,OMC,17421039348.2399,17845034084.90377,0.02433808501251731,4,-0.0279917822290647,0.0016480729539827,-0.0624953782025581
101,2019-01,DIS,166251424609.759,334701369811.07043,1.0132240706912017,5,0.0118364418938368,0.5495519243939575,0.5020034823729982
102,2019-01,HIG,16831837707.48,19724898963.571598,0.17188029651723258,4,0.0541605320656626,0.2380071682226183,0.2693664829874838
103,2019-01,COF,37706503437.07,118364083762.90187,2.139089360551417,5,0.0371013773421018,0.1528032484307624,0.2098933789853676
104,2019-01,CPRT,11848203752.4,14600430247.51749,0.23229061152497427,4,0.1300312507124066,0.4992248840185467,0.9905805330181467
105,2019-01,J,9040692074.4,17830322016.935482,0.9722297662835531,5,0.1385802469135804,0.2366253835021778,0.3617463931971212
106,2019-01,BEN,15086604306.06,19909803328.782394,0.3197007706223864,4,0.1013171225937183,0.0893531950518859,-0.1667105592111097
107,2019-01,PFE,246210000000.0,345092361011.1508,0.40161797250782183,4,-0.0224981209272572,-0.1229127584598512,-0.1629474154771943
108,2019-01,PSX,43403257630.67,69304660264.85764,0.5967617190071226,5,0.0099570275652447,0.0598844177957127,-0.0749043095980123
109,2019-01,ETR,16908685865.2799,22006333238.917496,0.30148099114580196,4,0.0464177598385531,0.2419887901366701,0.5535246672066059
110,2019-01,GL,9342624155.28,9836154595.560389,0.05282567639215886,4,-0.0258509248521474,0.0746197830644836,0.208455244996595
111,2019-01,QCOM,59934337917.36,55306680974.87835,-0.07721211417839403,3,0.0781502423263327,0.4839159374178907,0.6259767306945265
112,2019-01,ISRG,59950811551.28,49431382146.10581,-0.1754676731302662,3,0.045775723779696,-0.0012593753361522,0.0829803045248982
113,2019-01,NTAP,16062767796.74,17061996173.964,0.06220773342853143,4,0.0024894222568612,-0.1299067499776405,-0.2412715196646586
114,2019-01,MCO,30275410000.0,24079513724.704395,-0.20465111043238077,3,0.0796475755129326,0.3394741144711171,0.589489489985437
115,2019-01,NOC,46771170053.85,53755981930.561485,0.14934011419148852,4,0.0522954091816345,0.2501250712932938,0.3425330115069731
116,2019-01,NDSN,7431633872.03999,4449255779.128397,-0.4013085337979558,2,0.0472076519592732,0.0958222942924034,0.3119678046496117
117,2019-01,CHD,15909095651.5399,14537671161.67144,-0.08620379938036984,3,0.0170465057976976,0.1717162993331789,0.1448629754600177
118,2019-01,TDY,8089657371.54,11948914702.018904,0.47706066564154503,4,0.0565143282023781,0.3098889253034915,0.6457798566598005
119,2019-01,ADSK,32238100659.1999,30184337223.836693,-0.06370609289530582,3,0.1074048913043512,0.0638961076266835,0.3435498853230199
120,2019-01,PKG,8912985147.35999,10521251468.001595,0.18044081685898142,4,0.0134501291495499,0.0723797783059354,0.0168866652868362
121,2019-01,ODFL,11112297209.85,15249951963.35159,0.3723491799547936,4,0.1009903083482366,0.2163521504463388,0.4095887852914472
122,2019-01,FAST,17287420243.34,14713578241.00509,-0.14888525679975215,3,0.0418443444283529,0.0216479486350298,0.1585889020703481
123,2019-01,HPQ,33912356281.91,51849273505.265686,0.528919815369003,5,-0.1078180873851702,-0.0805869487402124,-0.098885058013466
124,2019-01,MCK,24601591134.0,44774108277.47708,0.8199679863632141,5,-0.0084990253411305,0.0443401009637274,0.0256266956420021
125,2019-01,SJM,11930952989.0399,16535729084.173407,0.3859520777060793,4,0.0097180682990378,0.0627852619013948,-0.0095189818327445
126,2019-01,OXY,50054711463.54,53194254203.82415,0.06272222231409727,4,-0.009433962264151,-0.2321365952438602,-0.289610619835042
127,2019-01,L,15049732087.1,15499809012.635487,0.029905975929051476,4,-0.0149941661203075,0.0757286004045811,0.0168444365409863
128,2019-01,SRE,32012772769.56,149551027531.1177,3.671604943678023,5,0.0310038761035924,0.1614858464114559,0.4145529812431272
129,2019-01,YUM,29350125419.52,26090331024.770786,-0.11106577393298668,3,-0.0134236524167618,0.1730212319454902,0.0899927504624338
130,2019-01,DLTR,23042631323.63,18034300921.08829,-0.21735062858926682,3,-0.0051636889393782,0.0490841979583356,-0.1057363764576423
131,2019-01,GOOGL,779378157759.48,585324410453.5248,-0.24898535502176744,3,0.0018839057811179,0.083132620281046,0.2641157247963897
132,2019-01,GLW,26167673287.98,35060209601.07788,0.3398290790027032,4,0.0466025255562236,-0.0823932930815964,-0.2155382053948513
133,2019-01,LVS,45728227605.72,44777455630.85813,-0.020791795891580558,3,0.0411827784030369,0.017446379083807,0.0969256568031859
134,2019-01,IT,12190927940.9299,17953240181.244995,0.47267215984180105,4,0.047170505555973,0.03017731957343,0.1751161422735192
135,2019-01,BG,7769720125.04,14206153428.896002,0.8283996334839494,5,-0.0359300783589759,0.0645392611252415,-0.044062934074892
136,2019-01,HPE,21805396645.75,39358848622.44133,0.8050049380831878,5,0.0294147226821903,-0.1174860957812209,-0.1740366854092405
137,2019-01,LDOS,8686083538.0,13837564970.92109,0.5930729782167437,5,0.0680211682267613,0.3592572120620445,0.6374373486045097
138,2019-01,KMX,9997721736.52,13242055219.961079,0.32450727965253046,4,0.0402811214888021,0.453514885452116,0.5858506874265896
139,2019-01,UNH,259267306753.0,271854302518.0209,0.04854833385148843,4,-0.1035529237601776,-0.0898121656661231,-0.0031955110807291
140,2019-01,CMCSA,165514449429.54,260112375726.84384,0.5715387787793986,5,0.0574241181296142,0.1854373984434869,0.1880870038555913
141,2019-01,BKNG,84913328516.66,85731815277.312,0.009639084640185853,4,-0.1003957073828216,-0.0554677019510065,-0.1071292961307626
142,2019-01,MMC,44422016986.24,29224308188.83589,-0.3421210883358064,2,0.0577015747428573,0.1260980244885123,0.2708155309599387
143,2019-01,CTLT,5368583823.84,13854791632.452295,1.580716272125252,5,0.1724219167947906,0.5332628268253936,0.6663613662087093
144,2019-01,LW,10591374708.9,14579411868.836681,0.376536310870534,4,-0.0413554633471645,-0.0768284638457957,0.2594843552754855
145,2019-01,DXC,17201548510.44,30295690560.75889,0.7612187962247565,5,0.0271366188396757,-0.1506783628565134,-0.5297741079408728
146,2019-01,SCHW,62339430444.87,179736117795.8742,1.883185112748571,5,-0.016249732734659,-0.0937284203999465,-0.0601914514400057
147,2019-01,SBUX,84738904000.0,77274652591.72833,-0.08808529560721799,3,0.0311124156149105,0.3375666270123107,0.1749617507443805
148,2019-01,HON,104718606380.7,130167149757.4482,0.2430183541999319,4,0.0726867646034854,0.1849504246138396,0.1787450400830561
149,2019-01,WHR,8487138657.74999,15692289756.019587,0.8489493796228068,5,0.0607860980884185,0.0889379606023923,0.088460037056711
150,2019-01,FLT,17324448872.64,17268617733.818497,-0.003222679072329694,3,0.1561148408311738,0.4199589430761101,0.5528579312191682
151,2019-01,D,54542520856.4799,53786731628.10506,-0.013856881136161285,3,0.0857800333237486,0.0942584982144132,0.2940409851328818
152,2019-01,IR,4903476721.79,5058865571.631397,0.03168952534247436,4,0.0890348619521186,0.3723251521776425,0.4771058921017943
153,2019-01,TT,24575454951.48,21833132634.621185,-0.11158785553606462,3,0.0401972512342241,0.2155776431418961,0.2919779563640499
154,2019-01,MCD,136823432614.96,127349118442.693,-0.06924482152796911,3,0.028302942163553,0.1696101558541269,0.1657595319890419
155,2019-01,TMO,98900939765.94,91654766406.9513,-0.07326698185211969,3,0.0472032492540352,0.1243988667559357,0.2698205161785538
156,2019-01,RJF,11386344396.0,14106277915.720991,0.23887680058900188,4,0.0228846411313132,-0.0024221393022055,0.1175772789166915
157,2019-01,KO,204866013910.74,199373549530.5997,-0.02681003195841626,3,-0.0538410566195027,0.0985098002022091,0.2213558102703077
158,2019-01,ZBH,22347644633.16,23898719681.062992,0.06940664545924755,4,0.1354335915736293,0.2383583342257931,0.3612493682963336
159,2019-01,AVY,9056885403.6,11937885209.783394,0.318100503406859,4,0.001716169122977,0.0678328680702751,0.210009768281264
160,2019-01,ENPH,768752213.61,1574114860.3501987,1.0476231905184104,5,0.2544951590594744,3.466450326856445,4.018001326962058
161,2019-01,PNR,7058467301.84999,13818308211.493397,0.9576924593631942,5,0.0327749453750911,-0.0760052437445423,0.0235698884453861
162,2019-01,ROK,20265093116.32,21062909536.09928,0.03936899846449655,4,0.0533270410571022,-0.0716801422417436,0.0988233920853391
163,2019-01,LYV,11212756214.1099,14372257128.792696,0.28177736627386457,4,0.0638243959134279,0.3698143757778356,0.2991320349147766
164,2019-01,FMC,10556072797.1999,13382645375.185688,0.26776743892250954,4,0.12155388471179,0.0678201621601173,0.1692787176244272
165,2019-01,IRM,10647368896.8,11275677517.82059,0.059010693356311164,4,-0.0473634364309066,-0.2069579448827272,-0.1475261962241285
166,2019-01,ALB,8574001096.05,11183847925.425287,0.3043907739383927,4,0.1259935864724433,-0.0981156014777695,-0.0071925821001365
167,2019-01,UNP,117201204070.26,89439429196.37837,-0.23687277868953413,3,0.0343461133575628,0.0817305975499758,0.0567017422581694
168,2019-01,MRNA,5385226351.6,21166357337.468903,2.930448964541701,5,0.3614457831325302,-0.1968050061786377,0.269205677235697
169,2019-01,GPC,14649510630.8599,14349963319.590061,-0.020447598477373537,3,0.0837060128996352,-0.0315627904051535,-0.0714342214678112
170,2019-01,ROST,34138642098.4,25783392651.701084,-0.2447446334454676,3,0.0294181502388188,0.1326951788176809,0.1887565915136941
171,2019-01,SHW,39082605170.4,34064537470.468266,-0.12839644844689807,3,0.0272918222863973,0.2110553165930513,0.3143931584649335
172,2019-01,TFX,12576109820.0,14337571549.279905,0.1400641179578937,4,0.060627099422069,0.24896707526048,0.3676244584233361
173,2019-01,ATVI,36046515918.32,41312993060.99481,0.14610225172963856,4,-0.1070438130232429,0.035749684342865,0.2463853370851361
174,2019-01,TTWO,11944242555.9,11531521729.68,-0.034553955538698514,3,-0.1732828043581241,0.1609426980960326,0.1836001782914864
175,2019-01,PM,119267710871.68,129892428710.02592,0.0890829358649891,4,0.1332116788321169,0.0906872369310165,0.0788663224151264
176,2019-01,HSIC,11844407736.0,15231918125.063902,0.28600082541635846,4,-0.241984927569535,-0.1671032340388184,-0.1656157332863368
177,2019-01,FANG,10441715782.32,12146590694.331882,0.16327536082705787,4,0.6204032375702784,0.623991946948238,0.1331647457436404
178,2019-01,GIS,26519521871.48,27657003425.866577,0.04289223462998645,4,0.0605310531053104,0.2085961840179011,0.1909541253391153
179,2019-01,LYB,33366709299.3,36626049316.17646,0.0976823931793849,4,-0.0487121104979356,-0.159134624029628,-0.2219979943546725
180,2019-01,UHS,12119106609.58,16088672769.880886,0.32754610452580674,4,0.0475278501836664,0.1012883039257743,-0.0189822241598363
181,2019-01,MLM,11079969057.64,12226217225.253595,0.10345228959129814,4,0.0581669365146471,0.3961583732793325,0.4880583618625933
182,2019-01,CL,55733235631.92,39203754783.5246,-0.2965821140829028,2,0.0183982683982684,0.1044286570052759,0.1318936758613373
183,2019-01,DVN,12477530000.0,25147939298.077286,1.0154581313831572,5,0.0366020358195893,-0.1253557394772844,-0.3313859393646018
184,2019-01,APA,12320811365.34,18388887330.464603,0.49250619826831116,5,0.0123191265022513,-0.2548446732844978,-0.1596693516397905
185,2019-01,ITW,45052562069.73,50999560738.64737,0.1320013423368223,4,0.0493044934819022,0.1073740165893939,0.2384393168118501
186,2019-01,MNST,31651629652.44,17978075854.437595,-0.4320015730042614,2,0.0953353115768362,0.1098439974332248,0.1313667115285284
187,2019-01,CBRE,15595273816.5,16595880423.637293,0.06416088738875737,4,0.0715513181230202,0.1432408660197122,0.3104349050465356
188,2019-01,COO,13753787029.1999,14103265157.762608,0.025409592850372798,4,0.0266633771957884,0.2140050946950953,0.2400517065692899
189,2019-01,CHTR,74603377807.35,184011714305.74048,1.466533281923482,5,0.040101330473206,0.1440911210847455,0.4564241594336398
190,2019-01,NKE,128862542984.599,105507481251.99074,-0.18124011207352583,3,0.0470200293111953,0.0460712912153267,0.1638370164425844
191,2019-01,SPGI,47644190000.0,37866551863.535095,-0.20522204567786553,3,0.0454996086616228,0.2662862984972565,0.5030452611325746
192,2019-01,STZ,32898499184.7993,32787307908.207462,-0.0033798282398005133,3,-0.0222394087092718,0.1418929033430671,0.0937517803652816
193,2019-01,DXCM,12529717975.35,8189341506.946294,-0.34640655734970477,2,0.0008163169179165,0.1416335245989786,0.7586595009042467
194,2019-01,PWR,5177904913.56,12724227898.836689,1.4574085679932491,5,-0.0236847382497958,0.0277914484646382,0.0761515309324016
195,2019-01,ABT,128187200231.62,96057112096.19948,-0.25064973786278993,3,0.0635790627569197,0.200902523718023,0.1987591001079938
196,2019-01,CTRA,10757937806.4,10791147982.177149,0.003087039205357011,3,-0.0311059719271589,-0.2548419343760298,-0.4657285860910385
197,2019-01,EW,35407537788.18,29917840462.328075,-0.1550431820109371,3,-0.006630677150572,0.2501927846258567,0.2985283041745028
198,2019-01,FDS,8315694806.09999,8498430778.8418,0.021974829163735495,4,0.0756529296071,0.275705079426221,0.3042060533684276
199,2019-01,CAH,14891892150.41,69448093441.16585,3.663483507651767,5,0.0874524714828897,-0.0844915503524821,0.0033805357983749
200,2019-01,LEN,15022449880.36,72053315355.39633,3.796375819472505,5,0.0082884627055859,-0.0039373042034461,0.3604768118747237
201,2019-01,MRO,13125846082.0399,27482060187.821762,1.0937362830595336,5,0.0351465295628703,-0.138122373684588,-0.3070780005858099
202,2019-01,ORLY,27243277122.54,23335180317.416798,-0.1434517876665359,3,0.0702644112736399,0.0693653433204812,0.1278040425716367
203,2019-01,WRK,10396225018.89,16438382634.810768,0.5811876527241507,5,-0.0817980840088429,-0.1076411796644126,-0.0304370453039486
204,2019-01,HRL,22624089389.2,19065555688.065277,-0.15728958809866844,3,0.0245746691871453,-0.0327881403228592,0.117024338059938
205,2019-01,DVA,9340032000.0,19100510503.7618,1.0450155313988003,5,0.0137181542846962,0.0271865235579493,0.0740511381545587
206,2019-01,NDAQ,14434776569.04,14821349312.777073,0.0267806530906894,4,0.0493558284724653,0.0994945707396919,0.3224692726345031
207,2019-01,CAG,10509292577.04,19934190515.60359,0.8968156390616123,5,0.0805509405009285,0.3367427235532114,0.5249276396560065
208,2019-01,WBD,14276010549.65,16850904629.374052,0.18036510065392045,4,0.0200266832218689,0.0901744636376344,0.0422484613038329
209,2019-01,DLR,22364155571.04,20879044307.246693,-0.06640587251666333,3,0.0511925179720416,0.0650630558859206,0.1471099942928453
210,2019-01,RVTY,10067148867.0,13831458230.765903,0.3739201052350847,4,0.0363610218936878,-0.0511414332778635,0.020607039492585
211,2019-01,JBHT,11686233828.0,15457822823.53798,0.32273776573777957,4,0.0018544448347486,-0.0647239166597651,-0.0156834843318692
212,2019-01,CNP,15496837686.04,14028971282.647497,-0.0947203831601592,3,-0.0251973784194536,-0.0598491985184497,-0.1418016311146854
213,2019-01,EMR,40239162168.7299,43167609148.344666,0.0727760425859583,4,0.0409347792882262,-0.0082352438845612,0.0891423264293904
