"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-04",98.85115,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-05",98.83681,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-06",98.79601,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-07",98.68192,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-08",98.47146,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-09",98.11443,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-10",97.57906,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-11",97.04403,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-12",96.7701,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-01",96.97135,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-02",97.42535,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-03",97.86167,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-04",98.09771,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-05",98.19215,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-06",98.24134,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-07",98.31742,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-08",98.4515,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-09",98.68048,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-10",99.03583,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-11",99.43747,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-12",99.77689,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-01",99.95386,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-02",99.97552,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-03",99.81728,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-04",99.43916,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-05",98.98186,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-06",98.61543,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-07",98.46685,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-08",98.45701,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-09",98.4871,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-10",98.48647,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-11",98.42045,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-12",98.24319,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-01",97.91599,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-02",97.5368,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-03",97.23898,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-04",97.14201,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-05",97.22102,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-06",97.46779,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-07",97.87602,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.25867,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.35441,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.95966,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-11",97.34753,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-12",96.88007,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.83789,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.10516,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-03",97.56229,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.16908,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.85807,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-06",99.59672,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-07",100.3672,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.0965,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-09",101.6673,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-10",101.9693,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-11",102.1096,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-12",102.1948,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.2753,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-02",102.3443,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-03",102.3546,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-04",102.2461,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-05",102.0331,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-06",101.7137,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.2844,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.8603,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5996,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.6232,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7703,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.8378,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.6966,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4867,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4239,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.674,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.0804,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.4257,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.536,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.4476,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-09",101.1946,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.7971,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.4124,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.249,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.4667,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8571,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-03",101.1527,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-04",101.1647,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-05",101.0147,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.8746,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.8677,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.9602,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-09",101.1007,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-10",101.2586,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-11",101.4162,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-12",101.5658,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-01",101.7067,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-02",101.8507,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-03",102.0134,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-04",102.2027,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-05",102.3883,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-06",102.5243,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-07",102.5756,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-08",102.5942,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-09",102.6473,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-10",102.7794,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-11",102.9394,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-12",103.0453,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-01",103.0212,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-02",102.8887,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-03",102.6597,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-04",102.3365,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-05",102.01,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-06",101.7998,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.7974,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.8942,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.9533,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8834,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-11",101.75,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-12",101.6476,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-01",101.6366,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-02",101.6478,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5654,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.2879,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8813,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.4258,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.98975,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.65397,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.54707,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.78104,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1579,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4353,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4491,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3355,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.2925,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4672,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7742,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.095,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3455,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.53,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.6555,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.7125,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.7155,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6598,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.5337,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.388,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.287,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.279,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3209,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3513,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.3128,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.1858,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9282,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5035,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.0393,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.70794,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.64571,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.74007,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.85257,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.88527,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.82909,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.67277,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.40068,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.09093,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.8382,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.71439,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.6722,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.65567,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.62924,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.58101,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.50031,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.37704,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.2335,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.10215,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.02361,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.03251,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.19207,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.54121,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.89099,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.96398,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.53286,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.83588,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.17928,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.80551,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.72115,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.97628,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.65443,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.52317,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.32164,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.8576,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1747,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.3098,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.2691,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.1864,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-03",100.205,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.4007,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6043,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.5556,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.0487,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-08",99.33035,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.72936,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.49792,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.53527,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.72068,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.97768,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.19016,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.2141,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-04",98.93392,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-05",98.5072,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.12141,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-07",97.89702,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.74976,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.5537,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-10",97.22713,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-11",96.86732,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-12",96.63275,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-01",96.65874,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-02",96.84766,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-03",97.09246,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-01",101.8174,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-02",101.6141,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.5533,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.3692,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.4362,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.7117,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-07",101.6582,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-08",101.0165,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.40728,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-10",97.44267,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-11",95.97195,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2000-12",95.60382,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-01",95.62607,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-02",94.9129,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-03",96.83072,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.7721,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-05",105.3389,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-06",105.9808,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-07",104.995,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-08",102.4477,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.74971,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.71023,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.941,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2001-12",100.4649,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.7639,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.95168,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.3209,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7541,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.74846,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.23079,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.12493,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.5965,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-09",103.2778,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-10",105.0024,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-11",104.6535,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.5059,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-01",96.88529,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-02",94.98691,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-03",96.04636,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.14936,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.8234,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.1431,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.38015,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.97384,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.8953,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.8358,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.0291,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.9607,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.1364,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.9067,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.9238,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.8772,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-05",99.53638,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-06",96.70255,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-07",96.12264,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-08",98.86058,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.0754,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.0914,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.5117,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2004-12",99.71138,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-01",99.60081,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-02",99.03326,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-03",98.64945,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-04",98.16254,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-05",98.54701,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-06",98.76991,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.38965,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.9997,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.3067,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.7574,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.68681,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.6055,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.8275,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.0457,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.7837,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3156,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-05",99.92056,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-06",99.21316,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-07",99.32182,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-08",99.57324,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-09",99.0136,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-10",98.74799,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-11",99.9392,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.1992,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.9226,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.7778,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.7587,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.9946,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.6581,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.9261,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.0137,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1103,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.1626,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.0339,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.4599,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.2962,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.5796,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.2599,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.037,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-04",98.94021,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-05",98.15002,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-06",97.67252,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-07",96.71054,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-08",94.78702,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-09",91.36892,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-10",87.21915,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-11",84.39383,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-12",83.48217,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-01",83.72943,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-02",84.93648,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-03",87.53359,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-04",91.4941,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-05",94.76202,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.06597,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.38792,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-08",95.94705,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-09",95.35365,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-10",95.36201,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-11",95.99596,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-12",96.99802,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-01",97.69849,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.95418,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.67634,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.31628,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.22417,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.09583,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.33768,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.73009,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1822,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.5608,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.2283,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.6166,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.2952,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.6324,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.2344,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2572,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.5643,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.7347,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.7232,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.6733,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.667,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.1849,
